job_id,original_selected_k,adjusted_selected_k,max_abs_relation_metric_error,status
tier1_main_002655,3,9,0.0,PASS
tier1_main_002657,9,5,0.0,PASS
tier1_main_002659,9,5,0.0,PASS
tier1_main_002661,9,3,0.0,PASS
tier1_main_002663,9,3,0.0,PASS
tier1_main_002665,5,9,0.0,PASS
tier1_main_002667,9,5,0.0,PASS
tier1_main_002669,5,9,0.0,PASS
tier1_main_002671,9,9,0.0,PASS
tier1_main_002673,9,9,0.0,PASS
tier1_main_002675,3,9,0.0,PASS
tier1_main_002677,9,9,0.0,PASS
tier1_main_002679,9,9,0.0,PASS
tier1_main_002681,9,5,0.0,PASS
tier1_main_002683,9,9,0.0,PASS
tier1_main_002685,5,3,0.0,PASS
tier1_main_002687,3,9,0.0,PASS
tier1_main_002689,9,5,0.0,PASS
tier1_main_002691,5,9,0.0,PASS
tier1_main_002693,9,9,0.0,PASS
tier1_main_002695,5,9,0.0,PASS
tier1_main_002697,5,5,0.0,PASS
tier1_main_002699,9,5,0.0,PASS
tier1_main_002701,9,5,0.0,PASS
tier1_main_002703,3,5,0.0,PASS
tier1_main_002705,9,9,0.0,PASS
tier1_main_002707,9,3,0.0,PASS
tier1_main_002709,5,3,0.0,PASS
tier1_main_002711,9,3,0.0,PASS
tier1_main_002713,5,9,0.0,PASS
tier1_main_002715,9,5,0.0,PASS
tier1_main_002717,9,9,0.0,PASS
tier1_main_002719,5,5,0.0,PASS
tier1_main_002721,5,5,0.0,PASS
tier1_main_002723,3,9,0.0,PASS
tier1_main_002725,9,9,0.0,PASS
tier1_main_002727,5,3,0.0,PASS
tier1_main_002729,9,9,0.0,PASS
tier1_main_002731,9,3,0.0,PASS
tier1_main_002733,5,9,0.0,PASS
tier1_main_002735,5,9,0.0,PASS
tier1_main_002737,3,3,0.0,PASS
tier1_main_002739,9,9,0.0,PASS
tier1_main_002741,5,3,0.0,PASS
tier1_main_002743,9,3,0.0,PASS
tier1_main_002745,5,9,0.0,PASS
tier1_main_002747,5,9,0.0,PASS
tier1_main_002749,9,9,0.0,PASS
tier1_main_002751,9,5,0.0,PASS
tier1_main_002753,9,9,0.0,PASS
tier1_main_002755,9,5,0.0,PASS
tier1_main_002757,9,9,0.0,PASS
tier1_main_002759,5,5,0.0,PASS
tier1_main_002761,9,3,0.0,PASS
tier1_main_002763,9,9,0.0,PASS
tier1_main_002765,9,9,0.0,PASS
tier1_main_002767,5,5,0.0,PASS
tier1_main_002769,9,3,0.0,PASS
tier1_main_002771,9,9,0.0,PASS
tier1_main_002773,9,9,0.0,PASS
tier1_main_002775,9,5,0.0,PASS
tier1_main_002777,9,9,0.0,PASS
tier1_main_002779,9,9,0.0,PASS
tier1_main_002781,5,9,0.0,PASS
tier1_main_002783,9,3,0.0,PASS
tier1_main_002785,9,9,0.0,PASS
tier1_main_002787,5,9,0.0,PASS
tier1_main_002789,3,5,0.0,PASS
tier1_main_002791,5,3,0.0,PASS
tier1_main_002793,9,9,0.0,PASS
tier1_main_002795,9,9,0.0,PASS
tier1_main_002797,9,5,0.0,PASS
tier1_main_002799,9,9,0.0,PASS
tier1_main_002801,5,9,0.0,PASS
tier1_main_002803,9,5,0.0,PASS
tier1_main_002805,3,9,0.0,PASS
tier1_main_002807,9,5,0.0,PASS
tier1_main_002809,9,9,0.0,PASS
tier1_main_002811,9,9,0.0,PASS
tier1_main_002813,5,9,0.0,PASS
tier1_main_002815,3,5,0.0,PASS
tier1_main_002817,5,5,0.0,PASS
tier1_main_002819,9,9,0.0,PASS
tier1_main_002821,9,9,0.0,PASS
tier1_main_002823,5,5,0.0,PASS
tier1_main_002825,9,5,0.0,PASS
tier1_main_002827,3,9,0.0,PASS
tier1_main_002829,3,9,0.0,PASS
tier1_main_002831,3,9,0.0,PASS
tier1_main_002833,9,9,0.0,PASS
tier1_main_002835,5,5,0.0,PASS
tier1_main_002837,9,9,0.0,PASS
tier1_main_002839,9,9,0.0,PASS
tier1_main_002841,9,9,0.0,PASS
tier1_main_002843,5,9,0.0,PASS
tier1_main_002845,5,9,0.0,PASS
tier1_main_002847,5,5,0.0,PASS
tier1_main_002849,5,5,0.0,PASS
tier1_main_002851,9,5,0.0,PASS
tier1_main_002853,5,9,0.0,PASS
tier1_main_002855,9,9,0.0,PASS
tier1_main_002857,9,9,0.0,PASS
tier1_main_002859,9,9,0.0,PASS
tier1_main_002861,9,3,0.0,PASS
tier1_main_002863,9,5,0.0,PASS
tier1_main_002865,3,5,0.0,PASS
tier1_main_002867,5,9,0.0,PASS
tier1_main_002869,3,5,0.0,PASS
tier1_main_002871,9,9,0.0,PASS
tier1_main_002873,9,9,0.0,PASS
tier1_main_002875,9,9,0.0,PASS
tier1_main_002877,5,9,0.0,PASS
tier1_main_002879,3,9,0.0,PASS
tier1_main_002881,9,9,0.0,PASS
tier1_main_002883,9,9,0.0,PASS
tier1_main_002885,5,9,0.0,PASS
tier1_main_002887,9,9,0.0,PASS
tier1_main_002889,3,9,0.0,PASS
tier1_main_002891,9,9,0.0,PASS
tier1_main_002893,3,5,0.0,PASS
tier1_main_002895,5,9,0.0,PASS
tier1_main_002897,5,9,0.0,PASS
tier1_main_002899,9,9,0.0,PASS
tier1_main_002901,3,9,0.0,PASS
tier1_main_002903,9,9,0.0,PASS
tier1_main_002905,9,9,0.0,PASS
tier1_main_002907,5,9,0.0,PASS
tier1_main_002909,9,9,0.0,PASS
tier1_main_002911,9,5,0.0,PASS
tier1_main_002913,5,9,0.0,PASS
tier1_main_002915,9,9,0.0,PASS
tier1_main_002917,9,5,0.0,PASS
tier1_main_002919,9,9,0.0,PASS
tier1_main_002921,5,9,0.0,PASS
tier1_main_002923,5,9,0.0,PASS
tier1_main_002925,9,9,0.0,PASS
tier1_main_002927,9,9,0.0,PASS
tier1_main_002929,9,9,0.0,PASS
tier1_main_002931,9,5,0.0,PASS
tier1_main_002933,5,9,0.0,PASS
tier1_main_002935,9,9,0.0,PASS
tier1_main_002937,9,9,0.0,PASS
tier1_main_002939,9,9,0.0,PASS
tier1_main_002941,9,9,0.0,PASS
tier1_main_002943,5,9,0.0,PASS
tier1_main_002945,5,9,0.0,PASS
tier1_main_002947,9,5,0.0,PASS
tier1_main_002949,9,9,0.0,PASS
tier1_main_002951,9,9,0.0,PASS
tier1_main_002953,3,5,0.0,PASS
tier1_main_002955,5,9,0.0,PASS
tier1_main_002957,5,5,0.0,PASS
tier1_main_002959,5,5,0.0,PASS
tier1_main_002961,3,5,0.0,PASS
tier1_main_002963,5,9,0.0,PASS
tier1_main_002965,3,9,0.0,PASS
tier1_main_002967,9,9,0.0,PASS
tier1_main_002969,5,9,0.0,PASS
tier1_main_002971,9,3,0.0,PASS
tier1_main_002973,9,9,0.0,PASS
tier1_main_002975,9,5,0.0,PASS
tier1_main_002977,5,9,0.0,PASS
tier1_main_002979,5,9,0.0,PASS
tier1_main_002981,5,5,0.0,PASS
tier1_main_002983,5,9,0.0,PASS
tier1_main_002985,3,3,0.0,PASS
tier1_main_002987,9,9,0.0,PASS
tier1_main_002989,5,5,0.0,PASS
tier1_main_002991,5,9,0.0,PASS
tier1_main_002993,5,5,0.0,PASS
tier1_main_002995,9,9,0.0,PASS
tier1_main_002997,9,9,0.0,PASS
tier1_main_002999,3,9,0.0,PASS
tier1_main_003001,3,9,0.0,PASS
tier1_main_003003,9,9,0.0,PASS
tier1_main_003005,5,9,0.0,PASS
tier1_main_003007,5,1,0.0,PASS
tier1_main_003009,5,3,0.0,PASS
tier1_main_003011,5,9,0.0,PASS
tier1_main_003013,1,1,0.0,PASS
tier1_main_003015,3,9,0.0,PASS
tier1_main_003017,9,5,0.0,PASS
tier1_main_003019,9,1,0.0,PASS
tier1_main_003021,9,3,0.0,PASS
tier1_main_003023,3,5,0.0,PASS
tier1_main_003025,5,9,0.0,PASS
tier1_main_003027,1,1,0.0,PASS
tier1_main_003029,3,3,0.0,PASS
tier1_main_003031,5,5,0.0,PASS
tier1_main_003033,9,9,0.0,PASS
tier1_main_003035,5,3,0.0,PASS
tier1_main_003037,9,3,0.0,PASS
tier1_main_003039,3,9,0.0,PASS
tier1_main_003041,9,9,0.0,PASS
tier1_main_003043,3,9,0.0,PASS
tier1_main_003045,5,9,0.0,PASS
tier1_main_003047,9,9,0.0,PASS
tier1_main_003049,5,9,0.0,PASS
tier1_main_003051,9,3,0.0,PASS
tier1_main_003053,3,9,0.0,PASS
tier1_main_003055,5,3,0.0,PASS
tier1_main_003057,9,5,0.0,PASS
tier1_main_003059,5,9,0.0,PASS
tier1_main_003061,3,9,0.0,PASS
tier1_main_003063,3,9,0.0,PASS
tier1_main_003065,9,9,0.0,PASS
tier1_main_003067,5,9,0.0,PASS
tier1_main_003069,9,9,0.0,PASS
tier1_main_003071,3,9,0.0,PASS
tier1_main_003073,9,3,0.0,PASS
tier1_main_003075,9,9,0.0,PASS
tier1_main_003077,9,5,0.0,PASS
tier1_main_003079,9,9,0.0,PASS
tier1_main_003081,5,3,0.0,PASS
tier1_main_003083,5,1,0.0,PASS
tier1_main_003085,9,9,0.0,PASS
tier1_main_003087,9,9,0.0,PASS
tier1_main_003089,5,1,0.0,PASS
tier1_main_003091,5,9,0.0,PASS
tier1_main_003093,9,9,0.0,PASS
tier1_main_003095,3,3,0.0,PASS
tier1_main_003097,9,3,0.0,PASS
tier1_main_003099,5,3,0.0,PASS
tier1_main_003101,9,5,0.0,PASS
tier1_main_003103,3,9,0.0,PASS
tier1_main_003105,5,9,0.0,PASS
tier1_main_003107,9,9,0.0,PASS
tier1_main_003109,9,1,0.0,PASS
tier1_main_003111,9,9,0.0,PASS
tier1_main_003113,9,3,0.0,PASS
tier1_main_003115,9,5,0.0,PASS
tier1_main_003117,5,5,0.0,PASS
tier1_main_003119,5,3,0.0,PASS
tier1_main_003121,9,5,0.0,PASS
tier1_main_003123,5,9,0.0,PASS
tier1_main_003125,5,5,0.0,PASS
tier1_main_003127,9,3,0.0,PASS
tier1_main_003129,9,1,0.0,PASS
tier1_main_003131,9,9,0.0,PASS
tier1_main_003133,9,3,0.0,PASS
tier1_main_003135,9,9,0.0,PASS
tier1_main_003137,9,5,0.0,PASS
tier1_main_003139,5,3,0.0,PASS
tier1_main_003141,5,3,0.0,PASS
tier1_main_003143,5,9,0.0,PASS
tier1_main_003145,5,5,0.0,PASS
tier1_main_003147,9,9,0.0,PASS
tier1_main_003149,9,9,0.0,PASS
tier1_main_003151,9,9,0.0,PASS
tier1_main_003153,9,9,0.0,PASS
tier1_main_003155,3,9,0.0,PASS
tier1_main_003157,9,5,0.0,PASS
tier1_main_003159,9,9,0.0,PASS
tier1_main_003161,9,1,0.0,PASS
tier1_main_003163,9,1,0.0,PASS
tier1_main_003165,3,9,0.0,PASS
tier1_main_003167,9,9,0.0,PASS
tier1_main_003169,9,3,0.0,PASS
tier1_main_003171,9,9,0.0,PASS
tier1_main_003173,9,9,0.0,PASS
tier1_main_003175,5,3,0.0,PASS
tier1_main_003177,9,9,0.0,PASS
tier1_main_003179,9,3,0.0,PASS
tier1_main_003181,5,9,0.0,PASS
tier1_main_003183,9,3,0.0,PASS
tier1_main_003185,9,9,0.0,PASS
tier1_main_003187,5,1,0.0,PASS
tier1_main_003189,9,9,0.0,PASS
tier1_main_003191,9,3,0.0,PASS
tier1_main_003193,5,9,0.0,PASS
tier1_main_003195,5,1,0.0,PASS
tier1_main_003197,5,1,0.0,PASS
tier1_main_003199,5,9,0.0,PASS
tier1_main_003201,9,9,0.0,PASS
tier1_main_003203,3,3,0.0,PASS
tier1_main_003205,5,9,0.0,PASS
tier1_main_003207,3,3,0.0,PASS
tier1_main_003209,3,9,0.0,PASS
tier1_main_003211,3,1,0.0,PASS
tier1_main_003213,3,5,0.0,PASS
tier1_main_003215,9,5,0.0,PASS
tier1_main_003217,9,9,0.0,PASS
tier1_main_003219,1,9,0.0,PASS
tier1_main_003221,3,9,0.0,PASS
tier1_main_003223,3,1,0.0,PASS
tier1_main_003225,9,5,0.0,PASS
tier1_main_003227,9,3,0.0,PASS
tier1_main_003229,5,1,0.0,PASS
tier1_main_003231,1,9,0.0,PASS
tier1_main_003233,9,3,0.0,PASS
tier1_main_003235,5,3,0.0,PASS
tier1_main_003237,3,3,0.0,PASS
tier1_main_003239,3,9,0.0,PASS
tier1_main_003241,3,1,0.0,PASS
tier1_main_003243,3,9,0.0,PASS
tier1_main_003245,5,5,0.0,PASS
tier1_main_003247,1,3,0.0,PASS
tier1_main_003249,9,1,0.0,PASS
tier1_main_003251,1,9,0.0,PASS
tier1_main_003253,5,1,0.0,PASS
tier1_main_003255,9,5,0.0,PASS
tier1_main_003257,5,3,0.0,PASS
tier1_main_003259,1,3,0.0,PASS
tier1_main_003261,9,9,0.0,PASS
tier1_main_003263,9,1,0.0,PASS
tier1_main_003265,5,3,0.0,PASS
tier1_main_003267,9,9,0.0,PASS
tier1_main_003269,9,3,0.0,PASS
tier1_main_003271,9,3,0.0,PASS
tier1_main_003273,9,5,0.0,PASS
tier1_main_003275,9,3,0.0,PASS
tier1_main_003277,1,3,0.0,PASS
tier1_main_003279,3,3,0.0,PASS
tier1_main_003281,9,5,0.0,PASS
tier1_main_003283,3,9,0.0,PASS
tier1_main_003285,1,3,0.0,PASS
tier1_main_003287,5,9,0.0,PASS
tier1_main_003289,3,1,0.0,PASS
tier1_main_003291,5,9,0.0,PASS
tier1_main_003293,3,3,0.0,PASS
tier1_main_003295,5,9,0.0,PASS
tier1_main_003297,3,3,0.0,PASS
tier1_main_003299,9,3,0.0,PASS
tier1_main_003301,1,1,0.0,PASS
tier1_main_003303,9,9,0.0,PASS
tier1_main_003305,3,5,0.0,PASS
tier1_main_003307,5,1,0.0,PASS
tier1_main_003309,3,5,0.0,PASS
tier1_main_003311,9,9,0.0,PASS
tier1_main_003313,1,1,0.0,PASS
tier1_main_003315,3,1,0.0,PASS
tier1_main_003317,9,3,0.0,PASS
tier1_main_003319,9,3,0.0,PASS
tier1_main_003321,3,3,0.0,PASS
tier1_main_003323,3,1,0.0,PASS
tier1_main_003325,9,3,0.0,PASS
tier1_main_003327,9,3,0.0,PASS
tier1_main_003329,3,1,0.0,PASS
tier1_main_003331,9,9,0.0,PASS
tier1_main_003333,3,3,0.0,PASS
tier1_main_003335,9,1,0.0,PASS
tier1_main_003337,9,1,0.0,PASS
tier1_main_003339,9,3,0.0,PASS
tier1_main_003341,9,3,0.0,PASS
tier1_main_003343,5,3,0.0,PASS
tier1_main_003345,1,9,0.0,PASS
tier1_main_003347,3,3,0.0,PASS
tier1_main_003349,5,5,0.0,PASS
tier1_main_003351,9,9,0.0,PASS
tier1_main_003353,3,3,0.0,PASS
tier1_main_003355,3,1,0.0,PASS
tier1_main_003357,5,5,0.0,PASS
tier1_main_003359,9,5,0.0,PASS
tier1_main_003361,9,3,0.0,PASS
tier1_main_003363,3,9,0.0,PASS
tier1_main_003365,9,3,0.0,PASS
tier1_main_003367,5,5,0.0,PASS
tier1_main_003369,1,9,0.0,PASS
tier1_main_003371,9,5,0.0,PASS
tier1_main_003373,9,3,0.0,PASS
tier1_main_003375,9,1,0.0,PASS
tier1_main_003377,3,5,0.0,PASS
tier1_main_003379,1,3,0.0,PASS
tier1_main_003381,3,9,0.0,PASS
tier1_main_003383,9,3,0.0,PASS
tier1_main_003385,5,3,0.0,PASS
tier1_main_003387,3,3,0.0,PASS
tier1_main_003389,9,9,0.0,PASS
tier1_main_003391,3,3,0.0,PASS
tier1_main_003393,9,3,0.0,PASS
tier1_main_003395,5,9,0.0,PASS
tier1_main_003397,3,1,0.0,PASS
tier1_main_003399,9,3,0.0,PASS
tier1_main_003401,9,9,0.0,PASS
tier1_main_003403,9,9,0.0,PASS
tier1_main_003405,5,9,0.0,PASS
tier1_main_003407,5,3,0.0,PASS
tier1_main_003409,9,9,0.0,PASS
tier1_main_003411,9,9,0.0,PASS
tier1_main_003413,9,5,0.0,PASS
tier1_main_003415,5,9,0.0,PASS
tier1_main_003417,5,9,0.0,PASS
tier1_main_003419,5,5,0.0,PASS
tier1_main_003421,9,9,0.0,PASS
tier1_main_003423,9,3,0.0,PASS
tier1_main_003425,5,9,0.0,PASS
tier1_main_003427,3,9,0.0,PASS
tier1_main_003429,5,9,0.0,PASS
tier1_main_003431,5,9,0.0,PASS
tier1_main_003433,9,5,0.0,PASS
tier1_main_003435,5,3,0.0,PASS
tier1_main_003437,9,5,0.0,PASS
tier1_main_003439,9,9,0.0,PASS
tier1_main_003441,5,5,0.0,PASS
tier1_main_003443,3,5,0.0,PASS
tier1_main_003445,9,9,0.0,PASS
tier1_main_003447,9,5,0.0,PASS
tier1_main_003449,9,9,0.0,PASS
tier1_main_003451,9,9,0.0,PASS
tier1_main_003453,5,9,0.0,PASS
tier1_main_003455,9,9,0.0,PASS
tier1_main_003457,3,9,0.0,PASS
tier1_main_003459,9,9,0.0,PASS
tier1_main_003461,1,9,0.0,PASS
tier1_main_003463,5,9,0.0,PASS
tier1_main_003465,3,1,0.0,PASS
tier1_main_003467,3,9,0.0,PASS
tier1_main_003469,9,3,0.0,PASS
tier1_main_003471,9,5,0.0,PASS
tier1_main_003473,9,9,0.0,PASS
tier1_main_003475,5,9,0.0,PASS
tier1_main_003477,9,3,0.0,PASS
tier1_main_003479,9,5,0.0,PASS
tier1_main_003481,9,9,0.0,PASS
tier1_main_003483,9,5,0.0,PASS
tier1_main_003485,9,9,0.0,PASS
tier1_main_003487,9,3,0.0,PASS
tier1_main_003489,9,5,0.0,PASS
tier1_main_003491,9,9,0.0,PASS
tier1_main_003493,9,9,0.0,PASS
tier1_main_003495,3,9,0.0,PASS
tier1_main_003497,9,1,0.0,PASS
tier1_main_003499,9,9,0.0,PASS
tier1_main_003501,9,5,0.0,PASS
tier1_main_003503,9,5,0.0,PASS
tier1_main_003505,3,5,0.0,PASS
tier1_main_003507,5,9,0.0,PASS
tier1_main_003509,9,3,0.0,PASS
tier1_main_003511,5,3,0.0,PASS
tier1_main_003513,5,5,0.0,PASS
tier1_main_003515,9,9,0.0,PASS
tier1_main_003517,9,5,0.0,PASS
tier1_main_003519,3,9,0.0,PASS
tier1_main_003521,5,9,0.0,PASS
tier1_main_003523,9,5,0.0,PASS
tier1_main_003525,5,3,0.0,PASS
tier1_main_003527,9,5,0.0,PASS
tier1_main_003529,9,5,0.0,PASS
tier1_main_003531,9,5,0.0,PASS
tier1_main_003533,9,3,0.0,PASS
tier1_main_003535,3,3,0.0,PASS
tier1_main_003537,9,9,0.0,PASS
tier1_main_003539,9,9,0.0,PASS
tier1_main_003541,9,9,0.0,PASS
tier1_main_003543,3,5,0.0,PASS
tier1_main_003545,9,3,0.0,PASS
tier1_main_003547,3,9,0.0,PASS
tier1_main_003549,5,9,0.0,PASS
tier1_main_003551,9,9,0.0,PASS
tier1_main_003553,9,9,0.0,PASS
tier1_main_003555,9,3,0.0,PASS
tier1_main_003557,9,5,0.0,PASS
tier1_main_003559,3,1,0.0,PASS
tier1_main_003561,9,9,0.0,PASS
tier1_main_003563,5,1,0.0,PASS
tier1_main_003565,9,3,0.0,PASS
tier1_main_003567,5,5,0.0,PASS
tier1_main_003569,3,5,0.0,PASS
tier1_main_003571,9,3,0.0,PASS
tier1_main_003573,9,3,0.0,PASS
tier1_main_003575,5,5,0.0,PASS
tier1_main_003577,5,1,0.0,PASS
tier1_main_003579,9,3,0.0,PASS
tier1_main_003581,5,5,0.0,PASS
tier1_main_003583,9,9,0.0,PASS
tier1_main_003585,9,5,0.0,PASS
tier1_main_003587,5,9,0.0,PASS
tier1_main_003589,3,1,0.0,PASS
tier1_main_003591,3,9,0.0,PASS
tier1_main_003593,9,3,0.0,PASS
tier1_main_003595,5,9,0.0,PASS
tier1_main_003597,5,3,0.0,PASS
tier1_main_003599,9,3,0.0,PASS
tier1_main_003601,9,5,0.0,PASS
tier1_main_003603,3,5,0.0,PASS
tier1_main_003605,9,3,0.0,PASS
tier1_main_003607,5,9,0.0,PASS
tier1_main_003609,5,9,0.0,PASS
tier1_main_003611,5,5,0.0,PASS
tier1_main_003613,5,9,0.0,PASS
tier1_main_003615,9,9,0.0,PASS
tier1_main_003617,3,9,0.0,PASS
tier1_main_003619,9,9,0.0,PASS
tier1_main_003621,5,9,0.0,PASS
tier1_main_003623,9,9,0.0,PASS
tier1_main_003625,9,3,0.0,PASS
tier1_main_003627,5,5,0.0,PASS
tier1_main_003629,5,9,0.0,PASS
tier1_main_003631,5,9,0.0,PASS
tier1_main_003633,3,9,0.0,PASS
tier1_main_003635,5,5,0.0,PASS
tier1_main_003637,9,5,0.0,PASS
tier1_main_003639,9,9,0.0,PASS
tier1_main_003641,9,9,0.0,PASS
tier1_main_003643,9,3,0.0,PASS
tier1_main_003645,5,5,0.0,PASS
tier1_main_003647,5,1,0.0,PASS
tier1_main_003649,9,9,0.0,PASS
tier1_main_003651,9,9,0.0,PASS
tier1_main_003653,9,3,0.0,PASS
tier1_main_003655,5,3,0.0,PASS
tier1_main_003657,3,5,0.0,PASS
tier1_main_003659,9,3,0.0,PASS
tier1_main_003661,9,5,0.0,PASS
tier1_main_003663,9,9,0.0,PASS
tier1_main_003665,5,3,0.0,PASS
tier1_main_003667,9,3,0.0,PASS
tier1_main_003669,9,9,0.0,PASS
tier1_main_003671,3,3,0.0,PASS
tier1_main_003673,3,9,0.0,PASS
tier1_main_003675,9,5,0.0,PASS
tier1_main_003677,9,5,0.0,PASS
tier1_main_003679,9,5,0.0,PASS
tier1_main_003681,9,9,0.0,PASS
tier1_main_003683,9,5,0.0,PASS
tier1_main_003685,9,5,0.0,PASS
tier1_main_003687,9,3,0.0,PASS
tier1_main_003689,9,9,0.0,PASS
tier1_main_003691,9,3,0.0,PASS
tier1_main_003693,3,3,0.0,PASS
tier1_main_003695,5,5,0.0,PASS
tier1_main_003697,9,9,0.0,PASS
tier1_main_003699,5,9,0.0,PASS
tier1_main_003701,3,3,0.0,PASS
tier1_main_003703,5,3,0.0,PASS
tier1_main_003705,9,5,0.0,PASS
tier1_main_003707,9,9,0.0,PASS
tier1_main_003709,9,9,0.0,PASS
tier1_main_003711,9,9,0.0,PASS
tier1_main_003713,9,5,0.0,PASS
tier1_main_003715,9,3,0.0,PASS
tier1_main_003717,9,9,0.0,PASS
tier1_main_003719,5,9,0.0,PASS
tier1_main_003721,9,5,0.0,PASS
tier1_main_003723,5,9,0.0,PASS
tier1_main_003725,9,3,0.0,PASS
tier1_main_003727,5,9,0.0,PASS
tier1_main_003729,9,5,0.0,PASS
tier1_main_003731,9,5,0.0,PASS
tier1_main_003733,9,9,0.0,PASS
tier1_main_003735,9,9,0.0,PASS
tier1_main_003737,9,9,0.0,PASS
tier1_main_003739,5,9,0.0,PASS
tier1_main_003741,9,9,0.0,PASS
tier1_main_003743,9,9,0.0,PASS
tier1_main_003745,9,9,0.0,PASS
tier1_main_003747,5,9,0.0,PASS
tier1_main_003749,3,9,0.0,PASS
tier1_main_003751,9,5,0.0,PASS
tier1_main_003753,5,5,0.0,PASS
tier1_main_003755,9,9,0.0,PASS
tier1_main_003757,9,5,0.0,PASS
tier1_main_003759,9,9,0.0,PASS
tier1_main_003761,9,9,0.0,PASS
tier1_main_003763,9,3,0.0,PASS
tier1_main_003765,9,9,0.0,PASS
tier1_main_003767,9,9,0.0,PASS
tier1_main_003769,9,3,0.0,PASS
tier1_main_003771,9,9,0.0,PASS
tier1_main_003773,5,3,0.0,PASS
tier1_main_003775,9,5,0.0,PASS
tier1_main_003777,5,5,0.0,PASS
tier1_main_003779,9,9,0.0,PASS
tier1_main_003781,5,9,0.0,PASS
tier1_main_003783,5,9,0.0,PASS
tier1_main_003785,9,9,0.0,PASS
tier1_main_003787,9,3,0.0,PASS
tier1_main_003789,9,9,0.0,PASS
tier1_main_003791,9,3,0.0,PASS
tier1_main_003793,9,9,0.0,PASS
tier1_main_003795,1,9,0.0,PASS
tier1_main_003797,5,5,0.0,PASS
tier1_main_003799,5,9,0.0,PASS
tier1_main_003801,9,5,0.0,PASS
tier1_main_003803,9,5,0.0,PASS
tier1_main_003805,9,3,0.0,PASS
tier1_main_003807,9,9,0.0,PASS
tier1_main_003809,5,9,0.0,PASS
tier1_main_003811,9,9,0.0,PASS
tier1_main_003813,9,1,0.0,PASS
tier1_main_003815,5,3,0.0,PASS
tier1_main_003817,5,9,0.0,PASS
tier1_main_003819,3,5,0.0,PASS
tier1_main_003821,9,3,0.0,PASS
tier1_main_003823,3,5,0.0,PASS
tier1_main_003825,5,5,0.0,PASS
tier1_main_003827,9,9,0.0,PASS
tier1_main_003829,3,9,0.0,PASS
tier1_main_003831,5,9,0.0,PASS
tier1_main_003833,9,3,0.0,PASS
tier1_main_003835,9,5,0.0,PASS
tier1_main_003837,5,9,0.0,PASS
tier1_main_003839,9,9,0.0,PASS
tier1_main_003841,9,9,0.0,PASS
tier1_main_003843,9,9,0.0,PASS
tier1_main_003845,9,3,0.0,PASS
tier1_main_003847,9,1,0.0,PASS
tier1_main_003849,5,5,0.0,PASS
tier1_main_003851,9,3,0.0,PASS
tier1_main_003853,5,5,0.0,PASS
tier1_main_003855,5,5,0.0,PASS
tier1_main_003857,5,5,0.0,PASS
tier1_main_003859,3,3,0.0,PASS
tier1_main_003861,9,3,0.0,PASS
tier1_main_003863,9,9,0.0,PASS
tier1_main_003865,5,1,0.0,PASS
tier1_main_003867,3,3,0.0,PASS
tier1_main_003869,9,9,0.0,PASS
tier1_main_003871,9,5,0.0,PASS
tier1_main_003873,9,5,0.0,PASS
tier1_main_003875,3,9,0.0,PASS
tier1_main_003877,9,9,0.0,PASS
tier1_main_003879,3,5,0.0,PASS
tier1_main_003881,9,9,0.0,PASS
tier1_main_003883,5,1,0.0,PASS
tier1_main_003885,3,9,0.0,PASS
tier1_main_003887,5,5,0.0,PASS
tier1_main_003889,9,5,0.0,PASS
tier1_main_003891,9,5,0.0,PASS
tier1_main_003893,5,5,0.0,PASS
tier1_main_003895,3,5,0.0,PASS
tier1_main_003897,9,9,0.0,PASS
tier1_main_003899,3,9,0.0,PASS
tier1_main_003901,9,3,0.0,PASS
tier1_main_003903,9,5,0.0,PASS
tier1_main_003905,9,9,0.0,PASS
tier1_main_003907,5,3,0.0,PASS
tier1_main_003909,3,3,0.0,PASS
tier1_main_003911,5,9,0.0,PASS
tier1_main_003913,1,3,0.0,PASS
tier1_main_003915,3,9,0.0,PASS
tier1_main_003917,9,3,0.0,PASS
tier1_main_003919,9,9,0.0,PASS
tier1_main_003921,3,3,0.0,PASS
tier1_main_003923,9,9,0.0,PASS
tier1_main_003925,5,9,0.0,PASS
tier1_main_003927,9,9,0.0,PASS
tier1_main_003929,3,3,0.0,PASS
tier1_main_003931,3,5,0.0,PASS
tier1_main_003933,9,9,0.0,PASS
tier1_main_003935,9,5,0.0,PASS
tier1_main_003937,9,3,0.0,PASS
tier1_main_003939,5,9,0.0,PASS
tier1_main_003941,9,9,0.0,PASS
tier1_main_003943,5,9,0.0,PASS
tier1_main_003945,3,5,0.0,PASS
tier1_main_003947,9,5,0.0,PASS
tier1_main_003949,5,3,0.0,PASS
tier1_main_003951,9,3,0.0,PASS
tier1_main_003953,5,5,0.0,PASS
tier1_main_003955,9,9,0.0,PASS
tier1_main_003957,3,3,0.0,PASS
tier1_main_003959,5,5,0.0,PASS
tier1_main_003961,3,1,0.0,PASS
tier1_main_003963,9,9,0.0,PASS
tier1_main_003965,5,9,0.0,PASS
tier1_main_003967,5,5,0.0,PASS
tier1_main_003969,9,3,0.0,PASS
tier1_main_003971,9,9,0.0,PASS
tier1_main_003973,5,5,0.0,PASS
tier1_main_003975,9,9,0.0,PASS
tier1_main_003977,3,9,0.0,PASS
tier1_main_003979,5,9,0.0,PASS
tier1_main_003981,9,3,0.0,PASS
